team.key,park.key,year.key,span.first,span.last,games,openings,attendance
BOS,BOS07,1947,1947-04-15,1947-09-23,81,66,1427061
BRO,NYC15,1947,1947-04-15,1947-09-24,78,72,1854210
BSN,BOS08,1947,1947-04-18,1947-09-28,77,67,1258995
CHA,CHI10,1947,1947-04-18,1947-09-24,75,58,890506
CHN,CHI11,1947,1947-04-15,1947-09-28,79,70,1379605
CIN,CIN07,1947,1947-04-15,1947-09-24,77,63,911156
CLE,CLE 7.00,1947,1947-04-15,1947-09-28,78,60,1518940
DET,DET04,1947,1947-04-18,1947-09-22,80,61,1369556
NY1,NYC14,1947,1947-04-18,1947-09-21,76,61,1606259
NYA,NYC16,1947,1947-04-15,1947-09-28,77,66,2201910
PHA,PHI11,1947,1947-04-18,1947-09-21,78,64,948300
PHI,PHI11,1947,1947-04-15,1947-09-28,77,60,910928
PIT,PIT06,1947,1947-04-18,1947-09-28,79,65,1311364
SLA,STL07,1947,1947-04-15,1947-09-28,77,63,334646
SLN,STL07,1947,1947-04-18,1947-09-22,77,70,1231625
WS1,WAS09,1947,1947-04-18,1947-09-28,77,68,865105
BOS,BOS07,1948,1948-04-19,1948-10-04,78,69,1552246
BRO,NYC15,1948,1948-04-23,1948-10-03,78,73,1410226
BSN,BOS08,1948,1948-04-23,1948-09-26,76,68,1447528
CHA,CHI10,1948,1948-04-20,1948-10-03,76,60,790747
CHN,CHI11,1948,1948-04-23,1948-09-30,78,68,1248661
CIN,CIN07,1948,1948-04-19,1948-10-03,77,63,833358
CLE,CLE 7.00,1948,1948-04-20,1948-10-03,79,66,2659900
DET,DET04,1948,1948-04-23,1948-09-30,77,71,1743404
NY1,NYC14,1948,1948-04-20,1948-10-03,77,66,1460225
NYA,NYC16,1948,1948-04-23,1948-09-26,77,63,2411195
PHA,PHI11,1948,1948-04-23,1948-10-03,77,63,936605
PHI,PHI11,1948,1948-04-20,1948-09-26,76,63,805385
PIT,PIT06,1948,1948-04-20,1948-09-26,80,63,1494235
SLA,STL07,1948,1948-04-24,1948-09-26,76,66,351107
SLN,STL07,1948,1948-04-20,1948-10-03,77,68,1111590
WS1,WAS09,1948,1948-04-19,1948-09-12,78,67,807697
BOS,BOS07,1949,1949-04-22,1949-09-25,77,73,1595952
BRO,NYC15,1949,1949-04-19,1949-09-25,78,77,1629120
BSN,BOS08,1949,1949-04-18,1949-10-02,77,67,1083470
CHA,CHI10,1949,1949-04-22,1949-09-29,77,63,938362
CHN,CHI11,1949,1949-04-19,1949-10-02,77,69,1143765
CIN,CIN07,1949,1949-04-19,1949-09-27,78,62,711098
CLE,CLE 7.00,1949,1949-04-22,1949-09-25,77,64,2324592
DET,DET04,1949,1949-04-19,1949-10-02,78,72,1828143
NY1,NYC14,1949,1949-04-22,1949-09-25,79,69,1221470
NYA,NYC16,1949,1949-04-19,1949-10-02,78,68,2321342
PHA,PHI11,1949,1949-04-19,1949-09-25,77,61,805598
PHI,PHI11,1949,1949-04-23,1949-10-02,77,66,820905
PIT,PIT06,1949,1949-04-22,1949-10-02,77,69,1447122
SLA,STL07,1949,1949-04-19,1949-10-02,77,61,300880
SLN,STL07,1949,1949-04-22,1949-09-25,79,75,1430697
WS1,WAS09,1949,1949-04-18,1949-10-02,77,70,767008
BOS,BOS07,1950,1950-04-18,1950-10-01,77,67,1344177
BRO,NYC15,1950,1950-04-21,1950-10-01,78,71,1193190
BSN,BOS08,1950,1950-04-21,1950-09-26,79,69,937798
CHA,CHI10,1950,1950-04-18,1950-10-01,79,64,782129
CHN,CHI11,1950,1950-04-21,1950-09-27,78,64,1149220
CIN,CIN07,1950,1950-04-18,1950-10-01,76,58,542506
CLE,CLE 7.00,1950,1950-04-18,1950-09-27,77,65,1732464
DET,DET04,1950,1950-04-21,1950-10-01,81,75,1958473
NY1,NYC14,1950,1950-04-18,1950-10-01,76,61,1014908
NYA,NYC16,1950,1950-04-21,1950-09-26,77,66,2064773
PHA,PHI11,1950,1950-04-21,1950-10-01,77,59,323395
PHI,PHI11,1950,1950-04-18,1950-09-24,78,64,1206813
PIT,PIT06,1950,1950-04-21,1950-09-24,77,68,1167464
SLA,STL07,1950,1950-04-22,1950-09-24,74,60,299641
SLN,STL07,1950,1950-04-18,1950-10-01,76,72,1095141
WS1,WAS09,1950,1950-04-18,1950-09-24,78,65,695267
BOS,BOS07,1951,1951-04-20,1951-09-23,75,65,1311663
BRO,NYC15,1951,1951-04-17,1951-10-01,78,69,1331080
BSN,BOS08,1951,1951-04-17,1951-09-30,78,64,485575
CHA,CHI10,1951,1951-04-20,1951-09-25,78,62,1328381
CHN,CHI11,1951,1951-04-17,1951-09-30,77,66,893393
CIN,CIN07,1951,1951-04-16,1951-09-25,77,63,586267
CLE,CLE 7.00,1951,1951-04-20,1951-09-30,77,66,1687878
DET,DET04,1951,1951-04-17,1951-09-23,77,68,1127226
NY1,NYC14,1951,1951-04-20,1951-10-03,78,67,1144114
NYA,NYC16,1951,1951-04-17,1951-09-30,78,67,1947099
PHA,PHI11,1951,1951-04-17,1951-09-23,79,60,462250
PHI,PHI11,1951,1951-04-20,1951-09-30,77,67,944204
PIT,PIT06,1951,1951-04-17,1951-09-30,78,66,988441
SLA,STL07,1951,1951-04-17,1951-09-30,77,62,314181
SLN,STL07,1951,1951-04-20,1951-09-23,79,75,1013456
WS1,WAS09,1951,1951-04-20,1951-09-30,76,66,673169
BOS,BOS07,1952,1952-04-18,1952-09-28,77,69,1115741
BRO,NYC15,1952,1952-04-18,1952-09-28,80,70,1094176
BSN,BOS08,1952,1952-04-15,1952-09-21,77,60,281558
CHA,CHI10,1952,1952-04-15,1952-09-28,79,62,1257783
CHN,CHI11,1952,1952-04-18,1952-09-21,77,66,1030567
CIN,CIN07,1952,1952-04-15,1952-09-28,77,64,609370
CLE,CLE 7.00,1952,1952-04-18,1952-09-24,77,65,1480340
DET,DET04,1952,1952-04-15,1952-09-28,77,68,1026966
NY1,NYC14,1952,1952-04-16,1952-09-28,77,66,986544
NYA,NYC16,1952,1952-04-18,1952-09-21,77,67,1593499
PHA,PHI11,1952,1952-04-16,1952-09-28,78,63,631416
PHI,PHI11,1952,1952-04-18,1952-09-21,76,59,756453
PIT,PIT06,1952,1952-04-18,1952-09-21,77,67,686671
SLA,STL07,1952,1952-04-18,1952-09-21,78,67,521046
SLN,STL07,1952,1952-04-15,1952-09-28,77,73,913422
WS1,WAS09,1952,1952-04-15,1952-09-21,78,62,699349
BOS,BOS07,1953,1953-04-20,1953-09-20,76,66,1026914
BRO,NYC15,1953,1953-04-14,1953-09-22,78,67,1158212
CHA,CHI10,1953,1953-04-16,1953-09-23,78,63,1209553
CHN,CHI11,1953,1953-04-14,1953-09-27,77,64,767693
CIN,CIN07,1953,1953-04-13,1953-09-27,78,63,548264
CLE,CLE 7.00,1953,1953-04-14,1953-09-27,78,64,1074297
DET,DET04,1953,1953-04-16,1953-09-22,79,67,884659
ML1,MIL05,1953,1953-04-14,1953-09-20,79,64,1837305
NY1,NYC14,1953,1953-04-17,1953-09-20,77,62,811566
NYA,NYC16,1953,1953-04-14,1953-09-27,77,72,1539078
PHA,PHI11,1953,1953-04-16,1953-09-20,78,62,368114
PHI,PHI11,1953,1953-04-14,1953-09-27,78,63,853556
PIT,PIT06,1953,1953-04-16,1953-09-27,77,65,557697
SLA,STL07,1953,1953-04-14,1953-09-27,77,62,308678
SLN,STL07,1953,1953-04-16,1953-09-23,78,74,872727
WS1,WAS09,1953,1953-04-16,1953-09-27,75,67,596895
BAL,BAL11,1954,1954-04-15,1954-09-25,77,67,1060910
BOS,BOS07,1954,1954-04-15,1954-09-26,79,66,932293
BRO,NYC15,1954,1954-04-15,1954-09-26,77,70,1019780
CHA,CHI10,1954,1954-04-13,1954-09-19,78,65,1230629
CHN,CHI11,1954,1954-04-15,1954-09-26,77,59,746071
CIN,CIN07,1954,1954-04-13,1954-09-19,77,65,713296
CLE,CLE 7.00,1954,1954-04-15,1954-09-26,77,67,1335512
DET,DET04,1954,1954-04-13,1954-09-19,77,72,1080540
ML1,MIL05,1954,1954-04-15,1954-09-26,77,69,2126698
NY1,NYC14,1954,1954-04-13,1954-09-18,76,68,1155327
NYA,NYC16,1954,1954-04-15,1954-09-26,78,67,1475051
PHA,PHI11,1954,1954-04-13,1954-09-19,77,60,305526
PHI,PHI11,1954,1954-04-15,1954-09-26,78,65,739011
PIT,PIT06,1954,1954-04-13,1954-09-19,77,62,475154
SLN,STL07,1954,1954-04-13,1954-09-19,77,72,1035858
WS1,WAS09,1954,1954-04-13,1954-09-19,78,71,504714
BAL,BAL11,1955,1955-04-12,1955-09-18,79,62,859200
BOS,BOS07,1955,1955-04-14,1955-09-25,78,67,1202885
BRO,NYC15,1955,1955-04-13,1955-09-20,77,66,1031271
CHA,CHI10,1955,1955-04-14,1955-09-25,77,61,1173684
CHN,CHI11,1955,1955-04-12,1955-09-18,77,64,858821
CIN,CIN07,1955,1955-04-11,1955-09-25,77,65,704164
CLE,CLE 7.00,1955,1955-04-12,1955-09-18,77,66,1221786
DET,DET04,1955,1955-04-14,1955-09-25,77,67,1178828
KC1,KAN05,1955,1955-04-12,1955-09-18,76,69,1388453
ML1,MIL05,1955,1955-04-12,1955-09-18,77,70,1970282
NY1,NYC14,1955,1955-04-14,1955-09-25,79,65,825202
NYA,NYC16,1955,1955-04-13,1955-09-18,77,67,1497077
PHI,PHI11,1955,1955-04-13,1955-09-18,77,64,906092
PIT,PIT06,1955,1955-04-14,1955-09-25,75,62,467333
SLN,STL07,1955,1955-04-14,1955-09-25,77,74,846362
WS1,WAS09,1955,1955-04-11,1955-09-25,77,61,422001
BAL,BAL11,1956,1956-04-20,1956-09-26,77,66,897473
BOS,BOS07,1956,1956-04-17,1956-09-26,78,71,1137658
BRO,JER02,1956,1956-04-19,1956-08-15,7,7,148371
BRO,NYC15,1956,1956-04-17,1956-09-30,70,60,1062442
CHA,CHI10,1956,1956-04-17,1956-09-23,77,62,1000926
CHN,CHI11,1956,1956-04-20,1956-09-30,80,62,721083
CIN,CIN07,1956,1956-04-17,1956-09-25,77,68,1124076
CLE,CLE 7.00,1956,1956-04-20,1956-09-30,77,65,851948
DET,DET04,1956,1956-04-17,1956-09-26,78,70,1038560
KC1,KAN05,1956,1956-04-20,1956-09-30,77,76,1011285
ML1,MIL05,1956,1956-04-17,1956-09-23,77,68,2052219
NY1,NYC14,1956,1956-04-17,1956-09-25,77,63,629275
NYA,NYC16,1956,1956-04-20,1956-09-30,77,65,1491694
PHI,PHI11,1956,1956-04-20,1956-09-30,77,61,934798
PIT,PIT06,1956,1956-04-20,1956-09-24,78,66,959828
SLN,STL07,1956,1956-04-20,1956-09-30,78,65,1028902
WS1,WAS09,1956,1956-04-17,1956-09-30,77,66,446801
BAL,BAL11,1957,1957-04-16,1957-09-22,77,67,1029581
BOS,BOS07,1957,1957-04-18,1957-09-29,77,70,1181184
BRO,JER02,1957,1957-04-22,1957-09-03,8,8,127390
BRO,NYC15,1957,1957-04-18,1957-09-24,69,59,897691
CHA,CHI10,1957,1957-04-18,1957-09-29,77,67,1148614
CHN,CHI11,1957,1957-04-16,1957-09-22,78,61,669879
CIN,CIN07,1957,1957-04-16,1957-09-25,77,69,1070830
CLE,CLE 7.00,1957,1957-04-16,1957-09-23,77,64,722256
DET,DET04,1957,1957-04-18,1957-09-29,77,73,1272386
KC1,KAN05,1957,1957-04-16,1957-09-26,77,72,900127
ML1,MIL05,1957,1957-04-18,1957-09-29,78,73,2215041
NY1,NYC14,1957,1957-04-18,1957-09-29,77,68,683823
NYA,NYC16,1957,1957-04-16,1957-09-25,77,66,1502882
PHI,PHI11,1957,1957-04-16,1957-09-29,78,66,1147640
PIT,PIT06,1957,1957-04-16,1957-09-22,77,65,850732
SLN,STL07,1957,1957-04-18,1957-09-29,77,68,1183205
WS1,WAS09,1957,1957-04-15,1957-09-29,77,70,470437
BAL,BAL11,1958,1958-04-15,1958-09-24,78,67,825765
BOS,BOS07,1958,1958-04-15,1958-09-24,77,70,1083850
CHA,CHI10,1958,1958-04-15,1958-09-28,77,69,797566
CHN,CHI11,1958,1958-04-18,1958-09-21,77,67,993992
CIN,CIN07,1958,1958-04-15,1958-09-21,77,65,778052
CLE,CLE 7.00,1958,1958-04-15,1958-09-28,76,64,668247
DET,DET04,1958,1958-04-18,1958-09-21,77,70,1086484
KC1,KAN05,1958,1958-04-18,1958-09-24,78,75,919937
LAN,LOS01,1958,1958-04-18,1958-09-27,77,70,1804218
ML1,MIL05,1958,1958-04-15,1958-09-28,77,71,1971015
NYA,NYC16,1958,1958-04-18,1958-09-28,78,63,1396281
PHI,PHI11,1958,1958-04-18,1958-09-22,77,66,931510
PIT,PIT06,1958,1958-04-18,1958-09-28,77,65,1310565
SFN,SFO01,1958,1958-04-15,1958-09-28,77,75,1272857
SLN,STL07,1958,1958-04-15,1958-09-21,77,68,1073824
WS1,WAS09,1958,1958-04-14,1958-09-28,78,66,477342
BAL,BAL11,1959,1959-04-14,1959-09-16,78,64,892196
BOS,BOS07,1959,1959-04-14,1959-09-27,77,73,990103
CHA,CHI10,1959,1959-04-14,1959-09-20,78,68,1422862
CHN,CHI11,1959,1959-04-11,1959-09-27,77,71,845249
CIN,CIN07,1959,1959-04-09,1959-09-27,77,70,801299
CLE,CLE 7.00,1959,1959-04-14,1959-09-27,77,63,1499139
DET,DET04,1959,1959-04-10,1959-09-27,77,74,1221491
KC1,KAN05,1959,1959-04-10,1959-09-20,77,74,968724
LAN,LOS01,1959,1959-04-14,1959-09-29,78,74,2119483
ML1,MIL05,1959,1959-04-14,1959-09-28,79,72,1739724
NYA,NYC16,1959,1959-04-12,1959-09-27,77,66,1656010
PHI,PHI11,1959,1959-04-10,1959-09-22,78,61,799815
PIT,PIT06,1959,1959-04-10,1959-09-23,77,67,1358857
SFN,SFO01,1959,1959-04-14,1959-09-20,77,77,1421630
SLN,STL07,1959,1959-04-10,1959-09-27,77,69,929953
WS1,WAS09,1959,1959-04-09,1959-09-23,77,68,615890
BAL,BAL11,1960,1960-04-19,1960-09-21,77,71,1187095
BOS,BOS07,1960,1960-04-19,1960-09-28,77,66,1129765
CHA,CHI10,1960,1960-04-19,1960-10-02,77,65,1644460
CHN,CHI11,1960,1960-04-22,1960-09-25,79,69,810675
CIN,CIN07,1960,1960-04-12,1960-09-25,77,68,665345
CLE,CLE 7.00,1960,1960-04-19,1960-09-25,77,65,973778
DET,DET04,1960,1960-04-22,1960-09-25,77,65,1156343
KC1,KAN05,1960,1960-04-22,1960-10-02,78,75,776734
LAN,LOS01,1960,1960-04-12,1960-10-02,77,75,2268988
ML1,MIL05,1960,1960-04-12,1960-09-25,77,71,1498859
NYA,NYC16,1960,1960-04-22,1960-10-02,77,64,1661894
PHI,PHI11,1960,1960-04-14,1960-10-02,77,64,861634
PIT,PIT06,1960,1960-04-14,1960-10-02,78,69,1707089
SFN,SFO02,1960,1960-04-12,1960-10-02,77,76,1796356
SLN,STL07,1960,1960-04-19,1960-09-21,77,70,1096272
WS1,WAS09,1960,1960-04-18,1960-10-02,77,72,743481
BAL,BAL11,1961,1961-04-11,1961-09-30,82,70,960819
BOS,BOS07,1961,1961-04-11,1961-09-27,82,71,850856
CHA,CHI10,1961,1961-04-19,1961-09-24,81,66,1162030
CHN,CHI11,1961,1961-04-14,1961-10-01,78,66,673006
CIN,CIN07,1961,1961-04-11,1961-09-24,77,68,1123147
CLE,CLE 7.00,1961,1961-04-19,1961-09-20,81,64,736120
DET,DET04,1961,1961-04-11,1961-09-20,82,67,1597608
KC1,KAN05,1961,1961-04-21,1961-10-01,80,72,680382
LAA,LOS02,1961,1961-04-27,1961-10-01,82,75,604422
LAN,LOS01,1961,1961-04-11,1961-09-20,77,75,1804865
MIN,MIN02,1961,1961-04-21,1961-10-01,81,75,1256722
ML1,MIL05,1961,1961-04-11,1961-10-01,77,70,1101441
NYA,NYC16,1961,1961-04-11,1961-10-01,81,66,1747726
PHI,PHI11,1961,1961-04-20,1961-10-01,78,67,589994
PIT,PIT06,1961,1961-04-18,1961-10-01,77,70,1199198
SFN,SFO02,1961,1961-04-11,1961-09-20,77,74,1391251
SLN,STL07,1961,1961-04-14,1961-09-24,78,70,856025
WS2,WAS09,1961,1961-04-10,1961-09-21,79,69,597597
BAL,BAL11,1962,1962-04-14,1962-09-26,82,72,795590
BOS,BOS07,1962,1962-04-10,1962-09-30,79,72,723710
CHA,CHI10,1962,1962-04-10,1962-09-23,81,68,1131562
CHN,CHI11,1962,1962-04-13,1962-09-30,81,75,593068
CIN,CIN07,1962,1962-04-09,1962-09-30,81,72,981890
CLE,CLE 7.00,1962,1962-04-13,1962-09-30,81,63,753256
DET,DET04,1962,1962-04-13,1962-09-30,82,72,1207581
HOU,HOU01,1962,1962-04-10,1962-09-23,82,76,926686
KC1,KAN05,1962,1962-04-10,1962-09-23,81,74,635224
LAA,LOS03,1962,1962-04-17,1962-09-23,81,75,1135590
LAN,LOS03,1962,1962-04-10,1962-10-03,83,78,2782526
MIN,MIN02,1962,1962-04-14,1962-09-30,82,76,1435640
ML1,MIL05,1962,1962-04-18,1962-09-30,81,74,760053
NYA,NYC16,1962,1962-04-10,1962-09-30,80,66,1606325
NYN,NYC14,1962,1962-04-13,1962-09-23,80,63,925807
PHI,PHI11,1962,1962-04-13,1962-09-23,80,66,762169
PIT,PIT06,1962,1962-04-10,1962-09-23,81,74,1071114
SFN,SFO02,1962,1962-04-10,1962-10-01,82,77,1590136
SLN,STL07,1962,1962-04-11,1962-09-23,81,71,953885
WS2,WAS10,1962,1962-04-09,1962-09-22,80,67,729741
BAL,BAL11,1963,1963-04-10,1963-09-29,81,72,778365
BOS,BOS07,1963,1963-04-16,1963-09-28,80,70,942729
CHA,CHI10,1963,1963-04-16,1963-09-29,82,64,1143896
CHN,CHI11,1963,1963-04-09,1963-09-25,81,77,979555
CIN,CIN07,1963,1963-04-08,1963-09-22,81,71,858708
CLE,CLE 7.00,1963,1963-04-11,1963-09-24,81,64,597156
DET,DET04,1963,1963-04-09,1963-09-25,81,71,818762
HOU,HOU01,1963,1963-04-09,1963-09-29,81,78,719502
KC1,KAN05,1963,1963-04-09,1963-09-29,81,77,751929
LAA,LOS03,1963,1963-04-09,1963-09-19,81,74,825409
LAN,LOS03,1963,1963-04-16,1963-09-29,81,76,2538659
MIN,MIN02,1963,1963-04-09,1963-09-19,81,76,1408627
ML1,MIL05,1963,1963-04-11,1963-09-29,82,78,779552
NYA,NYC16,1963,1963-04-11,1963-09-28,80,68,1460537
NYN,NYC14,1963,1963-04-09,1963-09-18,81,69,1077322
PHI,PHI11,1963,1963-04-09,1963-09-15,81,68,908149
PIT,PIT06,1963,1963-04-09,1963-09-18,81,70,783735
SFN,SFO02,1963,1963-04-16,1963-09-29,81,76,1570924
SLN,STL07,1963,1963-04-13,1963-09-29,81,73,1169364
WS2,WAS10,1963,1963-04-08,1963-09-18,80,68,543631
BAL,BAL11,1964,1964-04-17,1964-10-03,82,69,1126449
BOS,BOS07,1964,1964-04-17,1964-10-04,81,75,883279
CHA,CHI10,1964,1964-04-14,1964-10-04,81,67,1249413
CHN,CHI11,1964,1964-04-17,1964-09-27,81,70,751639
CIN,CIN07,1964,1964-04-13,1964-10-04,82,71,863670
CLE,CLE 7.00,1964,1964-04-14,1964-09-27,82,65,653293
DET,DET04,1964,1964-04-14,1964-09-27,82,66,815921
HOU,HOU01,1964,1964-04-16,1964-09-27,81,79,726155
KC1,KAN05,1964,1964-04-21,1964-09-27,81,70,635465
LAA,LOS03,1964,1964-04-21,1964-09-27,81,72,760611
LAN,LOS03,1964,1964-04-14,1964-10-04,81,77,2234498
MIN,MIN02,1964,1964-04-22,1964-10-04,82,79,1207508
ML1,MIL05,1964,1964-04-22,1964-10-04,81,73,912022
NYA,NYC16,1964,1964-04-16,1964-10-04,81,67,1305638
NYN,NYC17,1964,1964-04-17,1964-09-27,82,66,1734389
PHI,PHI11,1964,1964-04-14,1964-09-27,81,73,1425972
PIT,PIT06,1964,1964-04-14,1964-09-27,81,70,759498
SFN,SFO02,1964,1964-04-14,1964-10-04,81,76,1503544
SLN,STL07,1964,1964-04-22,1964-10-04,81,76,1142667
WS2,WAS10,1964,1964-04-13,1964-09-27,81,70,595271
BAL,BAL11,1965,1965-04-13,1965-09-30,79,68,784803
BOS,BOS07,1965,1965-04-17,1965-10-03,81,72,651761
CAL,LOS03,1965,1965-04-13,1965-09-22,80,69,570253
CHA,CHI10,1965,1965-04-15,1965-10-03,81,67,1133319
CHN,CHI11,1965,1965-04-12,1965-09-26,83,70,632788
CIN,CIN07,1965,1965-04-12,1965-09-22,81,73,1048449
CLE,CLE 7.00,1965,1965-04-21,1965-10-03,82,72,962727
DET,DET04,1965,1965-04-21,1965-09-26,81,67,1029735
HOU,HOU02,1965,1965-04-12,1965-10-03,81,80,2151470
KC1,KAN05,1965,1965-04-12,1965-09-26,81,70,523276
LAN,LOS03,1965,1965-04-20,1965-10-03,81,78,2560648
MIN,MIN02,1965,1965-04-12,1965-10-03,81,77,1463288
ML1,MIL05,1965,1965-04-15,1965-09-22,81,73,555668
NYA,NYC16,1965,1965-04-21,1965-09-26,83,69,1304296
NYN,NYC17,1965,1965-04-12,1965-10-03,82,68,1755366
PHI,PHI11,1965,1965-04-14,1965-09-29,80,73,1166099
PIT,PIT06,1965,1965-04-12,1965-10-03,82,73,916743
SFN,SFO02,1965,1965-04-20,1965-10-03,81,76,1546066
SLN,STL07,1965,1965-04-15,1965-09-22,81,75,1234891
WS2,WAS10,1965,1965-04-12,1965-10-03,81,67,562913
ATL,ATL01,1966,1966-04-12,1966-09-28,82,76,1539796
BAL,BAL11,1966,1966-04-15,1966-10-02,79,67,1203424
BOS,BOS07,1966,1966-04-12,1966-09-18,81,68,815197
CAL,ANA01,1966,1966-04-19,1966-10-02,81,77,1407756
CHA,CHI10,1966,1966-04-12,1966-10-02,81,68,973770
CHN,CHI11,1966,1966-04-19,1966-09-25,81,70,635890
CIN,CIN07,1966,1966-04-22,1966-10-02,79,69,745156
CLE,CLE 7.00,1966,1966-04-15,1966-09-21,81,71,920251
DET,DET04,1966,1966-04-15,1966-10-02,81,70,1124294
HOU,HOU02,1966,1966-04-18,1966-09-25,81,80,1878398
KC1,KAN05,1966,1966-04-19,1966-09-25,81,70,773599
LAN,LOS03,1966,1966-04-12,1966-09-21,81,78,2617056
MIN,MIN02,1966,1966-04-12,1966-09-28,81,77,1259556
NYA,NYC16,1966,1966-04-12,1966-09-25,82,69,1224803
NYN,NYC17,1966,1966-04-15,1966-10-02,81,69,1933834
PHI,PHI11,1966,1966-04-15,1966-10-02,81,74,1108191
PIT,PIT06,1966,1966-04-15,1966-10-02,81,75,1196618
SFN,SFO02,1966,1966-04-12,1966-09-21,81,77,1657192
SLN,STL07,1966,1966-04-13,1966-05-08,10,10,122157
SLN,STL09,1966,1966-05-12,1966-10-02,71,66,1590563
WS2,WAS10,1966,1966-04-11,1966-09-26,78,66,589817
ATL,ATL01,1967,1967-04-13,1967-10-01,81,80,1379214
BAL,BAL11,1967,1967-04-11,1967-09-26,77,64,854902
BOS,BOS07,1967,1967-04-12,1967-10-01,81,72,1694362
CAL,ANA01,1967,1967-04-11,1967-09-20,83,75,1318067
CHA,CHI10,1967,1967-04-15,1967-10-01,82,62,986471
CHN,CHI11,1967,1967-04-11,1967-09-26,84,69,977226
CIN,CIN07,1967,1967-04-10,1967-10-01,81,73,957700
CLE,CLE 7.00,1967,1967-04-19,1967-10-01,81,72,666463
DET,DET04,1967,1967-04-18,1967-10-01,82,67,1458411
HOU,HOU02,1967,1967-04-11,1967-09-27,81,80,1348285
KC1,KAN05,1967,1967-04-11,1967-09-27,81,68,660747
LAN,LOS03,1967,1967-04-18,1967-10-01,81,77,1665034
MIN,MIN02,1967,1967-04-14,1967-09-27,81,76,1481259
NYA,NYC16,1967,1967-04-14,1967-10-01,82,69,1142656
NYN,NYC17,1967,1967-04-11,1967-09-24,78,67,1565500
PHI,PHI11,1967,1967-04-14,1967-09-20,80,71,825512
PIT,PIT06,1967,1967-04-14,1967-10-01,81,75,909012
SFN,SFO02,1967,1967-04-18,1967-10-01,82,74,1242500
SLN,STL09,1967,1967-04-11,1967-09-24,81,75,2089645
WS2,WAS10,1967,1967-04-10,1967-09-24,80,69,765788
ATL,ATL01,1968,1968-04-12,1968-09-29,81,80,1146398
BAL,BAL11,1968,1968-04-10,1968-09-27,80,71,876084
BOS,BOS07,1968,1968-04-16,1968-09-29,81,76,1882655
CAL,ANA01,1968,1968-04-17,1968-09-29,81,80,1025956
CHA,CHI10,1968,1968-04-10,1968-09-22,72,58,537050
CHA,MIL05,1968,1968-05-15,1968-08-26,9,9,264297
CHN,CHI11,1968,1968-04-13,1968-09-29,82,71,1043409
CIN,CIN07,1968,1968-04-10,1968-09-29,82,75,733354
CLE,CLE 7.00,1968,1968-04-11,1968-09-22,81,73,856815
DET,DET04,1968,1968-04-10,1968-09-29,81,73,2032257
HOU,HOU02,1968,1968-04-10,1968-09-25,81,81,1326718
LAN,LOS03,1968,1968-04-10,1968-09-22,81,78,1581093
MIN,MIN02,1968,1968-04-17,1968-09-22,81,76,1141103
NYA,NYC16,1968,1968-04-10,1968-09-25,82,64,1124049
NYN,NYC17,1968,1968-04-17,1968-09-29,82,69,1781657
OAK,OAK01,1968,1968-04-17,1968-09-29,83,78,857017
PHI,PHI11,1968,1968-04-17,1968-09-22,81,69,668040
PIT,PIT06,1968,1968-04-17,1968-09-25,81,70,693386
SFN,SFO02,1968,1968-04-10,1968-09-22,81,75,837224
SLN,STL09,1968,1968-04-10,1968-09-29,81,76,2011567
WS2,WAS10,1968,1968-04-10,1968-09-25,81,71,541282
ATL,ATL01,1969,1969-04-07,1969-10-02,81,74,1501047
BAL,BAL11,1969,1969-04-08,1969-10-01,81,73,1012368
BOS,BOS07,1969,1969-04-14,1969-09-28,81,76,1837449
CAL,ANA01,1969,1969-04-08,1969-09-24,81,77,758728
CHA,CHI10,1969,1969-04-16,1969-09-28,70,59,394865
CHA,MIL05,1969,1969-04-23,1969-09-26,11,11,198211
CHN,CHI11,1969,1969-04-08,1969-10-02,82,76,1674953
CIN,CIN07,1969,1969-04-07,1969-09-28,81,73,987991
CLE,CLE 7.00,1969,1969-04-11,1969-09-25,81,72,628942
DET,DET04,1969,1969-04-08,1969-09-25,81,77,1584063
HOU,HOU02,1969,1969-04-11,1969-09-24,81,80,1442995
KCA,KAN05,1969,1969-04-08,1969-10-02,82,73,902380
LAN,LOS03,1969,1969-04-15,1969-10-02,81,78,1794527
MIN,MIN02,1969,1969-04-18,1969-10-02,81,78,1319387
MON,MON01,1969,1969-04-14,1969-09-28,81,72,1213277
NYA,NYC16,1969,1969-04-15,1969-10-01,80,67,1077387
NYN,NYC17,1969,1969-04-08,1969-09-24,82,70,2192091
OAK,OAK01,1969,1969-04-08,1969-09-28,81,72,778395
PHI,PHI11,1969,1969-04-14,1969-09-28,81,71,519401
PIT,PIT06,1969,1969-04-11,1969-10-02,81,70,769349
SDN,SAN01,1969,1969-04-08,1969-09-24,81,75,626847
SE1,SEA01,1969,1969-04-11,1969-10-02,82,74,668215
SFN,SFO02,1969,1969-04-17,1969-10-02,81,74,873603
SLN,STL09,1969,1969-04-08,1969-10-02,80,76,1682673
WS2,WAS10,1969,1969-04-07,1969-10-01,81,75,914227
ATL,ATL01,1970,1970-04-13,1970-09-27,81,74,1078800
BAL,BAL11,1970,1970-04-10,1970-10-01,81,75,1027904
BOS,BOS07,1970,1970-04-14,1970-09-30,81,77,1594593
CAL,ANA01,1970,1970-04-14,1970-10-01,81,80,1098557
CHA,CHI10,1970,1970-04-07,1970-09-27,84,69,494411
CHN,CHI11,1970,1970-04-14,1970-09-17,80,72,1642523
